=== StampFly SIL Simulation ===
Duration: 10.0s at 400Hz (4000 steps)
Target alt: 0.50m, Hover thrust: 0.3630N

Calibrating (100 samples)...
Gyro bias:  [0.0000 0.0000 0.0000] rad/s
Accel avg:  [0.0000 0.0000 19.2933] m/s²
Accel bias: [0.0000 0.0000 29.1033] m/s² (avg - [0,0,-g])
[INFO] ESKF_CORE: ESKF core initialized (15-state)
time,true_x,true_y,true_z,true_vz,roll,pitch,yaw,eskf_x,eskf_y,eskf_z,eskf_vz,eskf_roll,eskf_pitch,eskf_yaw,thrust,m1,m2,m3,m4,accel_z,gyro_x
0.0000,0.0000,0.0000,-0.0154,2.3945,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,-0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.9797,0.0000
0.0200,0.0000,0.0000,-0.0153,2.5772,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.9302,0.0000
0.0400,0.0000,0.0000,-0.0153,2.7590,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.8811,0.0000
0.0600,0.0000,0.0000,-0.0153,2.9398,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.8322,0.0000
0.0800,0.0000,0.0000,-0.0153,3.1197,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.7835,0.0000
0.1000,0.0000,0.0000,-0.0153,3.2985,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.7351,0.0000
0.1200,0.0000,0.0000,-0.0153,3.4764,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.6870,0.0000
0.1400,0.0000,0.0000,-0.0153,3.6533,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.6392,0.0000
0.1600,0.0000,0.0000,-0.0153,3.8293,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0305,0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.5916,0.0000
0.1800,0.0000,0.0000,-0.0152,4.0044,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.5442,0.0000
0.2000,0.0000,0.0000,-0.0152,4.1785,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.4971,0.0000
0.2200,0.0000,0.0000,-0.0152,4.3516,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.4503,0.0000
0.2400,0.0000,0.0000,-0.0152,4.5238,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.4037,0.0000
0.2600,0.0000,0.0000,-0.0152,4.6951,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.3574,0.0000
0.2800,0.0000,0.0000,-0.0152,4.8655,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.3113,0.0000
0.3000,0.0000,0.0000,-0.0152,5.0349,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.2655,0.0000
0.3200,0.0000,0.0000,-0.0152,5.2035,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.2199,0.0000
0.3400,0.0000,0.0000,-0.0152,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.1746,0.0000
0.3600,0.0000,0.0000,-0.0152,5.5378,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0304,0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.1295,0.0000
0.3800,0.0000,0.0000,-0.0151,5.7036,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.0846,0.0000
0.4000,0.0000,0.0000,-0.0151,5.8686,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,18.0400,0.0000
0.4200,0.0000,0.0000,-0.0151,6.0326,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.9956,0.0000
0.4400,0.0000,0.0000,-0.0151,6.1958,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.9515,0.0000
0.4600,0.0000,0.0000,-0.0151,6.3580,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.9076,0.0000
0.4800,0.0000,0.0000,-0.0151,6.5194,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.8640,0.0000
0.5000,0.0000,0.0000,-0.0151,6.6800,0.0000,0.0000,0.0000,0.0000,0.0000,-0.030t=1.0 true_z=-0.0148 eskf_z=-0.0148 T=0.513 d=0.874
s=400 pos_z=-0.014850 vel_z=10.406250 m=[0.874 0.874 0.874 0.874] avg=0.000
s=401 pos_z=-0.014849 vel_z=10.423310 m=[0.874 0.874 0.874 0.874] avg=0.097
s=402 pos_z=-0.014848 vel_z=10.439260 m=[0.874 0.874 0.874 0.874] avg=0.183
s=403 pos_z=-0.014847 vel_z=10.453656 m=[0.874 0.874 0.874 0.874] avg=0.260
s=404 pos_z=-0.014846 vel_z=10.466222 m=[0.874 0.874 0.874 0.874] avg=0.328
s=405 pos_z=-0.014845 vel_z=10.476808 m=[0.874 0.874 0.874 0.874] avg=0.389
s=406 pos_z=-0.014845 vel_z=10.485353 m=[0.874 0.874 0.874 0.874] avg=0.443
s=407 pos_z=-0.014844 vel_z=10.491862 m=[0.874 0.874 0.874 0.874] avg=0.491
s=408 pos_z=-0.014844 vel_z=10.496392 m=[0.874 0.874 0.874 0.874] avg=0.533
s=409 pos_z=-0.014844 vel_z=10.499019 m=[0.874 0.874 0.874 0.874] avg=0.571
3,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.8206,0.0000
0.5200,0.0000,0.0000,-0.0151,6.8396,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.7774,0.0000
0.5400,0.0000,0.0000,-0.0151,6.9984,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,-0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.7344,0.0000
0.5600,0.0000,0.0000,-0.0151,7.1564,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,-0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.6917,0.0000
0.5800,0.0000,0.0000,-0.0150,7.3135,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.6492,0.0000
0.6000,0.0000,0.0000,-0.0150,7.4697,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.6069,0.0000
0.6200,0.0000,0.0000,-0.0150,7.6251,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.5649,0.0000
0.6400,0.0000,0.0000,-0.0150,7.7797,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.5231,0.0000
0.6600,0.0000,0.0000,-0.0150,7.9334,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0001,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.4815,0.0000
0.6800,0.0000,0.0000,-0.0150,8.0864,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.4402,0.0000
0.7000,0.0000,0.0000,-0.0150,8.2384,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.3990,0.0000
0.7200,0.0000,0.0000,-0.0150,8.3897,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.3581,0.0000
0.7400,0.0000,0.0000,-0.0150,8.5401,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.3174,0.0000
0.7600,0.0000,0.0000,-0.0150,8.6898,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0302,-0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.2770,0.0000
0.7800,0.0000,0.0000,-0.0149,8.8386,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0002,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.2367,0.0000
0.8000,0.0000,0.0000,-0.0149,8.9866,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.1967,0.0000
0.8200,0.0000,0.0000,-0.0149,9.1339,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.1568,0.0000
0.8400,0.0000,0.0000,-0.0149,9.2803,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.1172,0.0000
0.8600,0.0000,0.0000,-0.0149,9.4260,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.0778,0.0000
0.8800,0.0000,0.0000,-0.0149,9.5708,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0003,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,17.0387,0.0000
0.9000,0.0000,0.0000,-0.0149,9.7149,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,16.9997,0.0000
0.9200,0.0000,0.0000,-0.0149,9.8582,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,16.9609,0.0000
0.9400,0.0000,0.0000,-0.0149,10.0007,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,16.9224,0.0000
0.9600,0.0000,0.0000,-0.0149,10.1425,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,16.8840,0.0000
0.9800,0.0000,0.0000,-0.0149,10.2835,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0004,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,16.8459,0.0000
1.0000,0.0000,0.0000,-0.0148,10.4233,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0300,-0.0005,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,16.8080,0.0000
1.0200,0.0000,0.0000,-0.0148,10.4990,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0300,-0.0032,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,11.6201,0.0000
1.0400,0.000t=1.2 true_z=-0.0149 eskf_z=-0.0149 T=0.513 d=0.874
t=1.5 true_z=-0.0150 eskf_z=-0.0150 T=0.513 d=0.874
0,0.0000,-0.0148,10.4652,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0300,-0.0058,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,6.8170,0.0000
1.0600,0.0000,0.0000,-0.0149,10.3715,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0300,-0.0071,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,4.5418,0.0000
1.0800,0.0000,0.0000,-0.0149,10.2521,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0076,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,3.6129,0.0000
1.1000,0.0000,0.0000,-0.0149,10.1229,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0078,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,3.2634,0.0000
1.1200,0.0000,0.0000,-0.0149,9.9901,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0078,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,3.1480,0.0000
1.1400,0.0000,0.0000,-0.0149,9.8565,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0079,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,3.1249,0.0000
1.1600,0.0000,0.0000,-0.0149,9.7229,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0079,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,3.1379,0.0000
1.1800,0.0000,0.0000,-0.0149,9.5897,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0078,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,3.1649,0.0000
1.2000,0.0000,0.0000,-0.0149,9.4572,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0301,-0.0078,0.0000,0.0000,0.0000,0.5130,0.874,0.874,0.874,0.874,3.1973,0.0000
